Unnamed: 0,carat,cut,color,clarity,average us salary,number of diamonds mined (millions),depth,table,price,x,y,z
52059.0,0.7,very good,f,si1,48696.0,1.67,59.2,60.0,2453.0,5.77,5.79,3.42
52060.0,0.7,very good,e,si2,34627.0,1.53,60.4,59.0,2453.0,5.7,5.75,3.46
52061.0,0.7,ideal,e,si2,30534.0,3.67,62.1,56.0,2453.0,5.65,5.68,3.52
52062.0,0.75,good,e,si2,45929.0,3.44,63.8,55.0,2453.0,5.74,5.8,3.68
52063.0,0.7,good,e,si2,46099.0,3.37,63.5,56.0,2453.0,5.6,5.68,3.58
52064.0,0.7,very good,e,si2,40364.0,1.02,62.8,59.0,2453.0,5.64,5.69,3.56
52065.0,0.73,ideal,i,vs2,47212.0,1.74,61.7,55.0,2453.0,5.79,5.82,3.58
52066.0,0.7,ideal,f,si1,30513.0,3.13,62.6,57.0,2453.0,5.59,5.62,3.51
52067.0,0.79,ideal,g,si2,30836.0,1.15,60.8,57.0,2453.0,5.99,5.96,3.63
52068.0,0.71,very good,g,vs2,38645.0,4.82,63.5,57.0,2454.0,5.61,5.64,3.57
52069.0,0.54,ideal,f,vvs2,40237.0,4.18,62.0,55.0,2454.0,5.24,5.25,3.25
52070.0,0.5,ideal,d,vs1,44161.0,1.68,60.6,57.0,2454.0,5.15,5.18,3.13
52071.0,0.96,premium,i,si2,37400.0,0.67,59.1,62.0,2454.0,6.48,6.38,3.79
52072.0,0.71,ideal,g,si1,38254.0,3.67,61.9,56.0,2455.0,5.73,5.72,3.54
52073.0,0.81,ideal,j,vs2,37470.0,4.56,62.1,56.0,2455.0,5.94,5.97,3.7
52074.0,0.73,ideal,f,si2,48754.0,4.55,62.5,56.0,2455.0,5.73,5.75,3.59
52075.0,0.7,very good,f,vs2,41982.0,3.89,63.4,56.0,2455.0,5.69,5.63,3.59
52076.0,0.71,very good,i,vvs1,38914.0,1.66,63.0,58.0,2456.0,5.68,5.72,3.59
52077.0,0.71,very good,i,vvs1,32672.0,4.59,63.5,57.0,2456.0,5.65,5.68,3.6
52078.0,0.75,ideal,g,si1,41445.0,2.61,62.2,57.0,2456.0,5.8,5.84,3.62
52079.0,0.82,premium,g,si2,31882.0,1.56,62.3,58.0,2456.0,5.96,5.98,3.72
52080.0,0.53,ideal,e,vvs2,43834.0,2.23,60.5,57.0,2456.0,5.24,5.28,3.18
52081.0,0.78,ideal,j,vs2,33060.0,2.23,62.3,55.0,2456.0,5.88,5.91,3.67
52082.0,0.72,ideal,f,si2,39474.0,4.69,61.8,57.0,2456.0,5.75,5.78,3.56
52083.0,0.84,ideal,j,vs1,45272.0,1.16,62.0,55.0,2456.0,6.07,6.06,3.76
52084.0,0.77,good,h,si1,31646.0,3.11,61.75,57.46,2457.0,6.08,6.02,3.46
52085.0,0.77,premium,h,si1,36738.0,4.51,60.9,60.0,2457.0,5.89,5.87,3.58
52086.0,0.77,premium,h,si1,33894.0,3.13,61.6,60.0,2457.0,5.91,5.87,3.59
52087.0,0.72,ideal,d,si2,38688.0,1.15,62.3,57.0,2457.0,5.8,5.75,3.6
52088.0,0.71,premium,f,si1,45450.0,5.14,62.3,57.0,2458.0,5.73,5.66,3.55
52089.0,0.71,ideal,e,si2,46693.0,1.75,61.9,56.0,2458.0,5.73,5.76,3.56
52090.0,0.72,ideal,h,si1,31374.0,2.95,62.2,58.0,2458.0,5.72,5.76,3.57
52091.0,0.71,premium,f,si1,47098.0,3.1,62.3,60.0,2458.0,5.68,5.65,3.53
52092.0,0.71,very good,d,si2,39517.0,3.61,63.3,55.0,2458.0,5.72,5.65,3.6
52093.0,0.71,fair,f,si1,31815.0,0.94,59.8,57.46,2458.0,5.89,5.72,3.48
52094.0,0.75,ideal,f,si2,48964.0,0.79,62.4,56.0,2458.0,5.84,5.79,3.63
52095.0,0.74,very good,i,vs2,30249.0,4.38,60.9,56.0,2459.0,5.83,5.86,3.56
52096.0,0.7,very good,e,si1,31202.0,3.79,62.6,56.0,2459.0,5.65,5.69,3.55
52097.0,0.81,ideal,g,si2,45383.0,1.14,61.7,57.0,2459.0,5.98,6.01,3.7
52098.0,0.7,premium,f,vs2,43662.0,2.26,61.2,59.0,2459.0,5.73,5.68,3.49
52099.0,0.7,premium,g,vs1,45870.0,4.24,61.75,58.0,2459.0,5.9,5.86,3.43
26979.73,0.74,ideal,g,vs2,47000.0,4.55,61.75,57.46,3933.02,5.73,5.86,3.54
52101.0,0.8,ideal,g,vs2,45013.0,1.82,60.2,57.46,2459.0,5.33,5.38,3.54
52102.0,0.69,ideal,f,si1,39638.0,3.21,61.3,55.0,2459.0,5.72,5.74,3.51
52103.0,0.7,ideal,e,si1,48332.0,2.46,62.3,57.0,2459.0,5.67,5.7,3.54
52104.0,0.7,good,e,si1,41991.0,0.95,61.7,59.0,2459.0,5.62,5.66,3.48
52105.0,0.8,very good,f,si2,41881.0,3.07,61.0,60.0,2460.0,5.95,5.98,3.64
52106.0,0.47,ideal,d,vvs1,32220.0,2.22,62.1,55.0,2460.0,4.98,5.01,3.1
52107.0,0.47,ideal,d,vvs1,39803.0,2.45,62.0,54.0,2460.0,4.99,5.01,3.1
52108.0,0.7,ideal,g,si1,30085.0,0.82,60.5,57.46,2460.0,5.74,5.73,3.49
52109.0,0.61,ideal,h,if,32149.0,1.84,59.4,59.0,2461.0,5.55,5.59,3.31
52110.0,0.7,good,d,si2,34847.0,1.21,59.3,60.0,2461.0,5.74,5.8,3.42
52111.0,0.8,premium,g,si1,48840.0,2.92,60.5,57.46,3933.02,5.73,6.19,3.75
52112.0,0.91,good,f,si2,48173.0,3.83,61.75,62.0,2461.0,6.51,6.45,3.69
52113.0,0.71,very good,g,vs2,38586.0,5.16,63.1,56.0,2462.0,5.58,5.77,3.58
52114.0,0.75,very good,g,si1,32967.0,1.39,62.3,59.0,2462.0,5.77,5.81,3.61
52115.0,0.72,very good,h,vs2,40130.0,3.44,61.4,57.0,2462.0,5.75,5.79,3.54
52116.0,0.56,ideal,f,vvs2,36499.0,3.62,61.9,56.0,2462.0,5.29,5.32,3.28
52117.0,0.71,ideal,i,vvs2,38806.0,4.27,60.6,57.0,2463.0,5.73,5.78,3.49
52118.0,0.74,very good,h,vs2,36514.0,4.88,59.9,57.0,2463.0,5.87,5.91,3.53
52119.0,0.75,very good,f,si1,44486.0,1.35,60.6,60.0,2463.0,5.88,5.91,3.57
52120.0,0.56,ideal,e,vvs2,32284.0,1.22,62.6,54.0,2463.0,5.32,5.28,3.32
52121.0,0.7,premium,f,si1,44247.0,3.03,61.6,58.0,2463.0,5.73,5.7,3.52
52122.0,0.7,premium,e,si2,41265.0,4.22,60.8,59.0,2463.0,5.75,5.7,3.48
52123.0,0.7,very good,g,vs2,43480.0,2.18,63.3,56.0,2464.0,5.59,5.66,3.56
52124.0,0.7,very good,e,si2,30850.0,2.92,61.5,59.0,2464.0,5.7,5.74,3.52
52125.0,0.91,premium,e,i1,37083.0,1.23,59.6,59.0,2464.0,6.29,6.32,3.76
52126.0,0.74,ideal,e,si2,32566.0,2.05,61.75,56.0,2464.0,5.8,5.83,3.54
52127.0,0.76,ideal,g,si2,31514.0,3.23,62.7,56.0,2466.0,5.81,5.86,3.66
52128.0,0.72,ideal,f,si2,37596.0,3.32,61.1,59.0,2466.0,5.74,5.79,3.52
52129.0,0.6,ideal,g,vvs2,40090.0,4.28,61.3,56.0,2467.0,5.43,5.46,3.34
52130.0,0.75,very good,g,vs2,33750.0,1.52,63.3,58.0,2467.0,5.78,5.75,3.65
52131.0,0.73,ideal,e,si2,43900.0,0.71,62.1,56.0,2467.0,5.74,5.79,3.58
52132.0,0.52,premium,e,vvs2,36633.0,4.94,60.1,59.0,2467.0,5.27,5.22,3.15
52133.0,0.52,premium,d,vvs2,39891.0,3.35,59.8,60.0,2467.0,5.28,5.22,3.14
52134.0,0.52,ideal,e,vvs1,35033.0,2.19,59.9,57.0,2467.0,5.28,5.24,3.15
52135.0,0.73,premium,h,vs1,40851.0,1.23,61.7,58.0,2468.0,5.75,5.72,3.54
52136.0,0.74,ideal,j,vs1,35957.0,0.96,61.7,57.0,2468.0,5.79,5.84,3.59
52137.0,0.7,good,d,si1,43296.0,4.87,61.75,57.46,2468.0,5.74,5.79,3.39
52138.0,0.74,very good,g,si1,35212.0,3.86,63.5,60.0,2468.0,5.73,5.68,3.62
52139.0,0.57,very good,e,vvs2,32817.0,1.38,59.6,58.0,2469.0,5.39,5.41,3.22
52140.0,0.76,ideal,f,si2,36293.0,4.32,61.1,55.0,2469.0,5.9,5.94,3.62
52141.0,0.76,premium,f,si2,39585.0,2.83,61.8,58.0,2469.0,5.83,5.88,3.62
26979.73,0.76,ideal,f,si2,45891.0,3.67,61.75,57.46,2469.0,5.74,5.83,3.63
52143.0,0.78,premium,f,si1,36734.0,3.74,62.3,57.0,2469.0,5.86,5.85,3.65
52144.0,0.7,ideal,i,vs1,34774.0,2.85,61.8,55.0,2469.0,5.67,5.72,3.52
52145.0,0.62,ideal,h,if,34835.0,3.06,61.9,55.0,2469.0,5.5,5.52,3.41
52146.0,0.7,premium,f,si1,43389.0,0.86,61.6,60.0,2470.0,5.68,5.72,3.51
52147.0,0.72,ideal,f,si1,40516.0,2.06,61.7,55.0,2470.0,5.74,5.77,3.55
52148.0,0.71,ideal,e,si2,30483.0,2.58,61.5,57.0,2470.0,5.74,5.78,3.54
52149.0,0.7,good,f,si1,45289.0,4.45,62.8,58.0,2470.0,5.6,5.65,3.53
52150.0,0.71,very good,h,si1,39739.0,0.65,61.5,56.0,2471.0,5.71,5.75,3.53
52151.0,0.8,ideal,h,si2,32051.0,1.92,60.4,57.46,2471.0,5.73,5.96,3.61
52152.0,0.53,very good,d,vvs2,43548.0,4.97,61.1,55.0,2472.0,5.22,5.28,3.21
52153.0,0.7,very good,f,vs2,42783.0,4.92,62.4,56.0,2473.0,5.63,5.66,3.52
52154.0,0.7,very good,f,vs2,39779.0,1.68,62.9,57.0,2473.0,5.59,5.63,3.53
52155.0,0.7,very good,g,vs1,31880.0,1.56,63.2,58.0,2473.0,5.61,5.65,3.56
52156.0,0.73,very good,f,si1,41070.0,4.31,59.7,60.0,2473.0,5.83,5.9,3.5
52157.0,0.8,very good,i,si1,33862.0,3.04,61.9,56.0,2473.0,5.94,5.98,3.69
52158.0,0.8,ideal,g,si1,48542.0,2.58,61.5,61.0,3933.02,5.73,5.73,3.54
52159.0,0.7,very good,g,si1,31836.0,3.99,61.75,57.46,3933.02,5.73,5.8,3.54
52160.0,0.7,very good,e,vs2,41594.0,4.14,61.75,56.0,2473.0,5.79,5.84,3.42
52161.0,0.8,ideal,d,si1,44853.0,0.99,60.8,57.46,3933.02,5.79,5.73,3.48
52162.0,0.6,ideal,d,vs2,37832.0,2.03,61.4,53.0,2473.0,5.45,5.5,3.36
52163.0,0.55,ideal,g,vvs1,44656.0,2.74,61.5,55.0,2473.0,5.28,5.26,3.24
52164.0,0.72,very good,e,si1,39232.0,3.89,62.6,59.0,2474.0,5.66,5.71,3.56
52165.0,0.76,ideal,i,si1,44867.0,4.77,62.3,57.0,2474.0,5.81,5.87,3.64
52166.0,0.8,good,h,si2,35370.0,0.98,61.75,61.0,2474.0,6.02,6.06,3.53
52167.0,0.8,good,g,si2,47246.0,1.74,59.2,57.46,3933.02,6.11,6.15,3.63
52168.0,0.7,very good,h,si1,32429.0,4.5,61.75,57.46,2475.0,5.81,5.84,3.41
52169.0,0.7,very good,g,vs1,41925.0,4.97,62.8,57.0,2475.0,5.63,5.68,3.55
52170.0,0.7,ideal,g,vs1,47430.0,2.62,62.2,55.0,2475.0,5.69,5.72,3.55
52171.0,0.5,ideal,d,vvs2,41598.0,2.84,62.5,53.0,2475.0,5.05,5.13,3.18
52172.0,0.7,ideal,h,vs2,45526.0,4.7,62.6,54.0,2475.0,5.7,5.73,3.58
26979.73,0.8,ideal,g,si1,48953.0,3.25,61.75,57.46,2475.0,5.89,5.93,3.54
52174.0,0.7,premium,e,si2,34172.0,5.13,60.4,59.0,2475.0,5.75,5.7,3.46
52175.0,0.7,premium,e,si2,34318.0,1.06,62.8,59.0,2475.0,5.69,5.64,3.56
52176.0,0.91,premium,i,si1,48821.0,4.01,60.8,59.0,2475.0,6.23,6.2,3.78
52177.0,0.7,good,h,vvs2,36313.0,2.97,61.4,57.46,2475.0,5.73,5.61,3.48
52178.0,0.7,ideal,e,si2,32131.0,2.54,62.1,56.0,2475.0,5.68,5.65,3.52
52179.0,0.7,very good,d,si1,40742.0,2.88,62.9,63.0,2475.0,5.64,5.59,3.53
52180.0,0.7,very good,e,si1,46476.0,3.19,62.3,58.0,2476.0,5.6,5.67,3.51
52181.0,0.7,very good,e,si1,43845.0,3.58,63.5,56.0,2476.0,5.65,5.68,3.6
52182.0,0.72,ideal,e,si1,37238.0,2.71,62.0,57.46,2476.0,5.72,5.66,3.54
52183.0,0.72,premium,e,si1,39071.0,1.92,61.4,57.0,2476.0,5.83,5.73,3.55
52184.0,0.78,very good,f,si2,37917.0,3.76,61.75,62.0,2477.0,6.04,6.11,3.54
52185.0,0.7,good,h,vvs2,41157.0,3.45,63.7,54.0,2477.0,5.72,5.62,3.61
52186.0,0.72,very good,g,vs2,32628.0,4.8,63.3,57.0,2477.0,5.71,5.67,3.6
52187.0,0.75,ideal,g,si1,48652.0,2.25,62.2,57.0,2478.0,5.84,5.8,3.62
52188.0,0.7,ideal,g,si1,46050.0,3.14,61.6,56.0,2478.0,5.69,5.73,3.52
52189.0,0.7,ideal,g,si1,35075.0,2.29,62.5,56.0,2478.0,5.67,5.69,3.55
52190.0,0.7,ideal,g,si1,38689.0,1.29,62.4,56.0,2478.0,5.66,5.69,3.54
52191.0,0.77,ideal,h,vs2,32319.0,3.71,62.4,56.0,2479.0,5.89,5.85,3.66
52192.0,0.8,fair,g,vs2,41917.0,3.84,61.75,57.46,2479.0,5.73,5.54,3.54
52193.0,0.72,very good,e,si1,30545.0,3.37,60.0,57.0,2479.0,5.8,5.84,3.49
52194.0,0.77,ideal,h,vs2,37425.0,5.17,60.6,57.0,2479.0,5.93,5.89,3.58
52195.0,0.7,premium,g,vs2,43330.0,2.85,61.8,60.0,2479.0,5.66,5.63,3.49
52196.0,0.7,premium,g,vs2,37116.0,2.41,62.5,55.0,2479.0,5.69,5.64,3.54
52197.0,0.7,premium,g,vs2,48439.0,2.35,61.8,58.0,2479.0,5.66,5.64,3.49
52198.0,0.7,premium,g,vs2,40944.0,3.96,62.1,58.0,2479.0,5.68,5.63,3.51
52199.0,0.7,premium,g,vs2,39553.0,1.88,61.8,60.0,2479.0,5.67,5.63,3.49
52200.0,0.71,premium,e,si1,33594.0,1.65,60.3,58.0,2479.0,5.78,5.76,3.48
26979.73,0.54,ideal,g,si1,47233.0,2.68,61.75,54.5,3933.02,5.73,5.73,3.23
52202.0,0.8,good,f,si1,37212.0,1.16,61.75,57.46,3933.02,5.62,5.69,3.54
52203.0,0.7,very good,g,vs2,46288.0,0.64,63.1,58.0,2479.0,5.65,5.61,3.55
52204.0,0.7,ideal,g,si2,46727.0,5.2,61.8,53.0,2480.0,5.73,5.69,3.53
26979.73,0.71,ideal,d,si1,47663.0,4.23,61.75,55.0,3933.02,5.71,5.73,3.54
52206.0,0.7,ideal,g,si1,45413.0,4.43,61.3,56.0,2480.0,5.73,5.78,3.53
52207.0,0.7,ideal,g,si1,35531.0,2.36,61.0,56.0,2480.0,5.77,5.8,3.53
52208.0,0.63,very good,g,vvs2,35045.0,1.41,62.3,55.0,2481.0,5.5,5.54,3.44
52209.0,0.61,very good,d,vs1,36386.0,3.67,60.9,56.0,2481.0,5.49,5.51,3.35
52210.0,0.8,very good,h,si2,42334.0,3.06,62.7,56.0,2481.0,5.83,5.91,3.68
52211.0,0.7,very good,e,si1,31134.0,1.91,59.4,63.0,2481.0,5.79,5.73,3.42
52212.0,0.7,very good,h,vs1,38096.0,4.34,62.6,57.0,2482.0,5.64,5.73,3.56
52213.0,0.9,very good,j,si2,36325.0,2.62,62.9,55.0,2482.0,6.13,6.17,3.87
52214.0,0.72,very good,g,si1,39955.0,2.44,62.4,59.0,2482.0,5.67,5.7,3.55
52215.0,0.79,very good,g,si2,37114.0,2.86,62.4,56.0,2482.0,5.87,5.92,3.68
26979.73,0.8,very good,j,si1,38832.0,1.93,63.1,59.0,2482.0,5.88,5.91,3.72
52217.0,0.73,ideal,j,vvs2,41932.0,2.59,61.2,56.0,2482.0,5.81,5.85,3.57
52218.0,0.81,ideal,h,si1,35780.0,3.88,62.8,57.0,2482.0,5.95,5.92,3.73
52219.0,0.81,premium,g,si2,46714.0,2.62,61.7,57.0,2482.0,5.99,5.94,3.68
52220.0,0.5,ideal,d,vvs2,35002.0,3.73,61.4,55.0,2482.0,5.13,5.16,3.16
52221.0,0.71,very good,g,si1,43048.0,2.13,63.3,57.0,2482.0,5.65,5.6,3.56
52222.0,0.71,premium,f,si2,32925.0,0.62,61.6,59.0,2482.0,5.75,5.71,3.53
52223.0,0.7,very good,i,vvs1,39985.0,2.0,59.5,58.0,2484.0,5.78,5.81,3.45
52224.0,0.7,very good,h,vs1,48696.0,3.34,63.3,59.0,2484.0,5.62,5.66,3.57
52225.0,0.75,premium,h,vs2,31098.0,3.25,60.8,57.0,2484.0,5.9,5.87,3.58
52226.0,0.8,premium,g,si2,44429.0,3.14,62.1,55.0,2484.0,5.96,5.9,3.68
52227.0,0.8,good,g,si2,39284.0,3.77,63.7,58.0,2484.0,5.88,5.83,3.73
52228.0,0.7,ideal,h,vs1,48667.0,4.39,61.9,55.0,2484.0,5.66,5.72,3.52
52229.0,0.8,premium,g,si2,44240.0,2.27,59.7,62.0,2484.0,6.02,5.98,3.58
52230.0,0.75,premium,d,si1,33263.0,4.67,61.3,59.0,2484.0,5.89,5.82,3.59
52231.0,0.6,fair,f,vvs2,37238.0,1.05,60.1,57.46,2484.0,5.48,5.44,3.28
52232.0,0.72,premium,h,vs2,47961.0,4.99,61.4,57.0,2484.0,5.79,5.75,3.54
52233.0,0.72,premium,d,si2,31961.0,2.91,60.3,58.0,2484.0,5.81,5.76,3.49
52234.0,0.8,ideal,g,si2,31301.0,3.77,61.75,57.46,3933.02,5.73,5.99,3.46
52235.0,0.6,very good,g,vvs1,32404.0,1.53,60.0,58.0,2485.0,5.53,5.43,3.29
52236.0,0.57,very good,e,vvs2,47262.0,1.94,60.0,61.0,2485.0,5.36,5.44,3.24
52237.0,0.8,very good,h,si1,47131.0,4.9,63.3,58.0,2485.0,5.93,5.89,3.74
52238.0,0.61,ideal,e,vs1,43756.0,4.03,62.2,54.0,2485.0,5.43,5.45,3.38
26979.73,0.78,ideal,g,si2,38578.0,1.85,61.7,57.46,2485.0,5.73,5.97,3.67
52240.0,0.74,premium,h,vs2,37444.0,0.88,59.9,57.0,2485.0,5.91,5.87,3.53
52241.0,0.73,ideal,i,vvs2,48444.0,2.02,63.3,57.0,2485.0,5.77,5.73,3.64
52242.0,0.91,premium,e,i1,46709.0,3.25,59.6,59.0,2486.0,6.32,6.29,3.76
52243.0,0.78,premium,g,si2,32278.0,4.2,60.6,58.0,2486.0,6.02,5.99,3.64
52244.0,0.8,very good,j,si1,39328.0,4.95,61.75,57.46,2487.0,5.91,5.95,3.72
52245.0,0.8,very good,h,si2,42475.0,4.42,61.75,63.0,2487.0,6.09,6.18,3.5
52246.0,0.7,ideal,i,vvs2,41246.0,4.27,62.4,53.6,2487.0,5.68,5.72,3.55
52247.0,0.7,ideal,i,vvs2,45886.0,4.92,62.7,54.0,2487.0,5.65,5.69,3.55
52248.0,0.7,ideal,i,vvs2,39686.0,4.01,61.6,56.5,2487.0,5.65,5.72,3.51
52249.0,0.71,ideal,h,vs1,48480.0,2.31,60.3,59.0,2487.0,5.75,5.79,3.48
52250.0,0.74,ideal,g,si2,48517.0,4.88,61.9,55.0,2487.0,5.82,5.84,3.61
52251.0,0.71,ideal,d,si2,41990.0,0.87,62.5,56.0,2487.0,5.7,5.73,3.57
52252.0,0.7,ideal,h,si1,37712.0,1.98,61.0,56.0,2487.0,5.74,5.76,3.51
52253.0,0.71,ideal,f,si1,33357.0,1.48,60.8,57.0,2487.0,5.75,5.8,3.51
52254.0,0.72,very good,g,si1,32237.0,1.73,62.5,60.0,2488.0,5.69,5.73,3.57
52255.0,1.01,premium,j,i1,48640.0,3.55,60.7,59.0,2488.0,6.39,6.42,3.89
52256.0,0.7,good,g,vs2,31411.0,4.81,64.3,56.0,2488.0,5.51,5.58,3.57
52257.0,0.71,very good,e,si1,41474.0,4.36,61.75,61.0,2489.0,5.83,5.86,3.43
52258.0,0.52,ideal,f,vvs2,42150.0,4.46,60.9,56.0,2489.0,5.19,5.23,3.17
52259.0,0.7,ideal,i,vvs1,35574.0,2.27,61.4,55.0,2489.0,5.7,5.76,3.52
52260.0,0.76,ideal,g,si2,38033.0,4.96,62.3,55.0,2489.0,5.83,5.89,3.65
52261.0,0.78,premium,h,si1,42111.0,1.51,60.0,60.0,2489.0,5.93,5.92,3.62
52262.0,0.74,ideal,e,si1,41207.0,1.56,62.6,56.0,2489.0,5.74,5.7,3.58
52263.0,0.73,ideal,i,vvs1,45189.0,1.62,61.7,53.0,2490.0,5.8,5.84,3.59
52264.0,0.7,ideal,i,vs1,39769.0,2.75,61.5,56.0,2490.0,5.73,5.76,3.53
52265.0,0.57,ideal,e,vs2,34955.0,3.01,61.5,57.0,2491.0,5.35,5.32,3.28
52266.0,0.74,very good,i,vs1,39987.0,1.88,62.3,60.0,2491.0,5.78,5.8,3.61
52267.0,0.71,ideal,f,si1,44812.0,2.07,61.3,56.0,2491.0,5.73,5.79,3.53
52268.0,0.76,premium,f,si2,43039.0,1.17,60.5,60.0,2491.0,5.92,5.89,3.57
52269.0,0.91,fair,d,i1,48623.0,3.0,61.75,57.0,2491.0,6.0,5.94,3.95
52270.0,0.76,premium,f,si2,39557.0,1.24,61.8,58.0,2491.0,5.88,5.83,3.62
52271.0,0.76,premium,f,si2,32984.0,2.21,62.7,55.0,2491.0,5.83,5.74,3.63
52272.0,0.71,very good,g,vs2,36345.0,0.71,60.4,61.0,2492.0,5.77,5.81,3.5
52273.0,0.72,premium,d,si2,47509.0,4.63,60.2,56.0,2492.0,5.85,5.82,3.51
52274.0,0.72,premium,f,si1,43330.0,4.24,61.7,59.0,2492.0,5.74,5.7,3.53
52275.0,0.7,ideal,i,vvs1,31974.0,0.64,61.8,56.0,2492.0,5.72,5.74,3.54
52276.0,0.7,ideal,h,vs1,41650.0,4.22,61.0,56.0,2492.0,5.74,5.76,3.51
52277.0,0.62,ideal,e,vs1,44090.0,5.16,60.3,57.0,2492.0,5.52,5.57,3.35
52278.0,0.72,premium,f,si1,34163.0,2.15,60.1,59.0,2492.0,5.83,5.81,3.5
52279.0,0.7,premium,f,si1,34996.0,4.83,61.0,60.0,2492.0,5.75,5.72,3.5
52280.0,0.81,very good,g,si2,44635.0,4.54,62.9,56.9,2493.0,5.89,5.96,3.73
52281.0,0.72,ideal,i,vvs1,45426.0,1.09,62.9,57.0,2493.0,5.68,5.77,3.6
52282.0,0.84,ideal,j,si1,46252.0,3.14,61.8,56.0,2493.0,6.04,6.07,3.74
52283.0,0.85,fair,i,si1,41592.0,1.71,61.75,57.46,2493.0,5.88,5.79,3.84
52284.0,0.59,very good,e,vvs2,42439.0,2.28,61.7,59.0,2494.0,5.37,5.36,3.31
52285.0,0.71,good,e,si1,46754.0,3.28,63.2,57.0,2494.0,5.67,5.72,3.6
52286.0,0.8,good,g,vs2,31506.0,2.54,63.6,57.46,2494.0,5.67,5.73,3.54
52287.0,0.71,very good,g,vs1,33883.0,3.3,63.3,56.0,2494.0,5.67,5.64,3.58
52288.0,0.71,ideal,e,si1,34759.0,0.85,61.7,56.0,2494.0,5.74,5.77,3.55
26979.73,0.8,good,g,vvs2,39977.0,3.48,61.75,57.46,2494.0,5.73,5.44,3.54
52290.0,0.71,very good,i,vvs2,33607.0,2.86,62.5,57.0,2495.0,5.68,5.74,3.57
52291.0,0.25,very good,e,vvs2,46012.0,3.56,62.2,61.0,548.0,3.98,4.03,2.49
52292.0,0.25,very good,d,vvs2,41704.0,4.68,62.1,57.0,548.0,4.02,4.07,2.51
52293.0,0.25,very good,d,vvs2,41459.0,4.61,62.0,61.0,548.0,3.99,4.04,2.49
52294.0,0.25,very good,d,vvs2,47165.0,1.89,61.1,59.0,548.0,4.03,4.05,2.47
52295.0,0.25,very good,d,vvs2,31047.0,4.06,62.8,56.0,548.0,4.0,4.03,2.52
52296.0,0.25,very good,f,vvs1,46460.0,0.94,64.2,58.0,548.0,3.96,4.01,2.56
52297.0,0.25,very good,e,vvs1,35675.0,0.75,61.75,62.0,548.0,4.16,4.19,2.41
52298.0,0.25,very good,e,vvs1,44834.0,4.3,62.6,57.0,548.0,3.98,4.01,2.5
52299.0,0.32,very good,g,vs2,32593.0,4.18,59.9,59.0,548.0,4.46,4.48,2.67
52300.0,0.25,very good,f,if,47909.0,4.75,59.4,62.0,548.0,4.12,4.13,2.45
52301.0,0.32,ideal,i,vvs2,47415.0,1.05,61.2,56.0,548.0,4.41,4.45,2.71
52302.0,0.23,ideal,e,vs2,47811.0,4.8,61.7,55.0,548.0,3.98,4.0,2.46
52303.0,0.23,ideal,e,vs2,37542.0,4.35,61.8,54.0,548.0,3.94,3.96,2.44
52304.0,0.23,ideal,f,vs1,37599.0,2.12,61.4,55.0,548.0,3.96,3.99,2.44
52305.0,0.23,ideal,f,vs1,46199.0,1.67,61.1,56.0,548.0,3.97,3.99,2.43
52306.0,0.25,good,d,vvs2,35138.0,3.05,61.75,61.0,548.0,4.16,4.19,2.4
52307.0,0.32,good,g,vs1,32310.0,1.97,60.8,62.0,548.0,4.4,4.45,2.69
52308.0,0.29,premium,e,si1,30987.0,1.39,61.75,60.0,548.0,4.34,4.32,2.53
52309.0,0.31,ideal,d,si1,43091.0,0.94,61.9,57.0,548.0,4.36,4.39,2.71
52310.0,0.31,ideal,d,si1,30654.0,2.23,62.3,56.0,548.0,4.32,4.35,2.7
52311.0,0.23,very good,d,vvs2,35855.0,0.71,61.75,60.0,549.0,4.03,3.95,2.35
52312.0,0.38,very good,i,vs2,31735.0,1.95,62.4,56.0,549.0,4.65,4.58,2.88
52313.0,0.3,ideal,f,si1,39990.0,2.24,61.4,55.0,550.0,4.31,4.34,2.65
52314.0,0.3,ideal,f,si1,41018.0,2.38,60.9,55.0,550.0,4.34,4.38,2.66
52315.0,0.23,premium,g,vvs2,45682.0,2.89,61.75,59.0,550.0,4.09,4.03,2.36
52316.0,0.32,premium,d,si1,31374.0,3.62,62.2,60.0,550.0,4.34,4.37,2.71
52317.0,0.32,good,d,si1,39612.0,3.89,63.8,55.0,550.0,4.35,4.36,2.78
52318.0,0.33,very good,f,si1,32138.0,4.39,59.9,61.0,550.0,4.44,4.47,2.67
52319.0,0.33,premium,f,si1,47005.0,2.84,60.9,59.0,550.0,4.42,4.45,2.7
52320.0,0.33,very good,f,si1,39903.0,1.74,62.8,58.0,550.0,4.4,4.42,2.77
52321.0,0.5,very good,e,vvs1,48481.0,3.48,60.1,56.0,2495.0,5.16,5.19,3.11
52322.0,0.71,very good,h,vs2,37657.0,2.44,61.6,60.0,2495.0,5.7,5.73,3.52
52323.0,0.8,ideal,f,si2,31161.0,0.89,62.0,57.0,2495.0,5.96,5.98,3.7
52324.0,0.7,premium,g,vs1,45434.0,4.85,59.3,62.0,2496.0,5.8,5.74,3.42
52325.0,0.7,very good,e,si1,37163.0,4.17,61.9,60.0,2496.0,5.6,5.67,3.49
52326.0,0.7,ideal,g,si1,39613.0,4.66,63.2,57.46,3933.02,5.73,5.63,3.54
52327.0,0.8,ideal,i,vvs2,46059.0,1.09,62.3,57.46,2496.0,5.76,5.77,3.59
