Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,cut_numeric,clarity_numeric
48560.0,0.71,ideal,e,si2,62.6,55.0,1991.0,5.72,5.68,2,3
48561.0,0.64,ideal,d,si1,62.1,57.0,1991.0,5.52,5.49,2,2
48562.0,0.8,ideal,g,vs2,61.75,57.46,1991.0,5.73,5.73,2,5
48563.0,0.55,ideal,g,vs1,60.9,55.0,1991.0,5.34,5.37,2,4
48564.0,0.52,ideal,d,vs1,60.9,56.0,1991.0,5.19,5.22,2,4
48565.0,0.64,ideal,i,if,62.0,54.0,1991.0,5.53,5.56,2,1
48566.0,0.5,good,g,vvs2,64.4,57.0,1991.0,4.97,5.05,1,7
48567.0,0.72,premium,i,vs2,61.1,61.0,1991.0,5.79,5.74,3,5
48568.0,0.59,premium,g,vs1,62.5,53.0,1991.0,5.46,5.35,3,4
48569.0,0.38,ideal,d,vvs1,61.6,55.0,1992.0,4.66,4.69,2,6
48570.0,0.63,ideal,d,si1,62.0,56.0,1992.0,5.55,5.48,2,2
48571.0,0.46,very good,d,vvs1,61.6,59.0,1993.0,4.92,4.97,4,6
48572.0,0.71,very good,j,vs1,64.1,58.0,1993.0,5.61,5.65,4,4
48573.0,0.59,very good,e,vs1,61.6,61.0,1993.0,5.34,5.37,4,4
48574.0,0.71,very good,g,si2,63.0,56.0,1993.0,5.62,5.65,4,3
48575.0,0.53,ideal,g,vvs2,61.7,54.5,1993.0,5.2,5.26,2,7
48576.0,0.56,ideal,g,vvs1,61.7,57.0,1993.0,5.29,5.31,2,6
48577.0,0.54,premium,e,vs2,61.3,59.0,1993.0,5.26,5.21,3,5
48578.0,0.54,premium,d,vs2,61.1,55.0,1993.0,5.37,5.24,3,5
48579.0,0.54,ideal,d,vs2,61.1,56.0,1993.0,5.29,5.25,2,5
48580.0,0.54,premium,d,vs2,60.6,58.0,1993.0,5.3,5.26,3,5
26979.73,0.8,premium,g,vs2,61.75,57.46,1993.0,5.31,5.27,3,5
48582.0,0.54,ideal,d,vs2,61.1,57.0,1993.0,5.25,5.22,2,5
48583.0,0.54,ideal,d,vs2,61.3,56.0,1993.0,5.26,5.22,2,5
48584.0,0.54,ideal,d,vs2,61.8,57.0,1993.0,5.26,5.22,2,5
48585.0,0.54,ideal,d,vs2,62.6,57.0,1993.0,5.24,5.18,2,5
48586.0,0.54,ideal,d,vs2,61.1,57.0,1993.0,5.29,5.19,2,5
48587.0,0.54,ideal,d,vs2,61.8,56.0,1993.0,5.24,5.21,2,5
48588.0,0.54,premium,d,vs2,61.5,58.0,1993.0,5.26,5.21,3,5
48589.0,0.54,premium,d,vs2,61.7,58.0,1993.0,5.24,5.16,3,5
48590.0,0.54,premium,d,vs1,61.1,58.0,1994.0,5.24,5.3,3,4
48591.0,0.59,ideal,e,si1,61.6,55.0,1994.0,5.41,5.43,2,2
48592.0,0.71,fair,g,si2,61.75,61.0,1994.0,5.46,5.37,0,3
48593.0,0.52,very good,d,vs1,59.6,57.0,1995.0,5.24,5.3,4,4
48594.0,0.7,good,i,si1,63.6,55.0,1995.0,5.62,5.58,1,2
48595.0,0.7,fair,h,si1,61.0,57.46,1995.0,5.68,5.64,0,2
48596.0,0.7,very good,h,si2,63.1,55.0,1995.0,5.71,5.66,4,3
48597.0,0.7,very good,i,vs1,63.3,55.0,1995.0,5.64,5.6,4,4
48598.0,0.7,fair,g,si1,61.6,57.46,1995.0,5.62,5.57,0,2
48599.0,0.7,fair,i,vs2,64.4,55.0,1996.0,5.6,5.55,0,5
48600.0,0.55,ideal,e,vs1,61.2,54.0,1996.0,5.3,5.32,2,4
48601.0,0.6,ideal,d,si1,62.2,56.0,1996.0,5.44,5.4,2,2
48602.0,0.8,premium,g,si1,61.75,60.0,1996.0,5.73,5.73,3,2
48603.0,0.72,ideal,j,vvs2,61.6,56.0,1996.0,5.76,5.73,2,7
48604.0,0.63,premium,h,vs1,61.7,59.0,1996.0,5.53,5.49,3,4
48605.0,0.77,premium,g,si2,61.2,58.0,1996.0,5.99,5.96,3,3
48606.0,0.7,very good,j,vs2,63.2,57.0,1997.0,5.63,5.66,4,5
48607.0,1.0,fair,i,i1,61.75,57.0,1997.0,6.15,6.03,0,0
48608.0,0.57,very good,d,vs2,61.4,56.0,1998.0,5.34,5.37,4,5
48609.0,0.57,ideal,d,vs2,61.8,56.0,1998.0,5.31,5.34,2,5
48610.0,0.8,ideal,g,si2,64.4,57.46,3933.02,5.58,5.73,2,3
48611.0,0.7,fair,e,si2,61.75,56.0,1998.0,5.57,5.54,0,3
48612.0,0.51,ideal,f,vvs2,62.2,55.0,1998.0,5.12,5.11,2,7
48613.0,0.51,ideal,f,vvs2,61.9,56.0,1998.0,5.13,5.15,2,7
48614.0,0.51,ideal,f,vvs2,61.7,56.0,1998.0,5.12,5.15,2,7
48615.0,0.79,premium,h,si2,61.6,58.0,1998.0,5.98,5.94,3,3
48616.0,0.75,premium,j,vs1,61.6,57.0,1998.0,5.88,5.84,3,4
48617.0,0.54,ideal,g,si1,60.0,57.0,1999.0,5.31,5.36,2,2
48618.0,0.7,fair,g,si2,61.5,57.46,1999.0,5.55,5.6,0,3
48619.0,0.7,very good,h,si2,61.5,63.0,1999.0,5.63,5.59,4,3
48620.0,0.7,very good,i,si1,63.5,59.0,1999.0,5.65,5.62,4,2
48621.0,0.7,premium,h,si2,62.1,62.0,1999.0,5.67,5.63,3,3
26979.73,0.8,good,h,si2,63.6,54.0,1999.0,5.73,5.73,1,3
48623.0,0.56,premium,g,vs1,61.0,60.0,1999.0,5.39,5.32,3,4
48624.0,0.59,very good,f,si1,63.4,54.0,2000.0,5.35,5.4,4,2
48625.0,0.7,ideal,j,vs1,62.8,56.0,2000.0,5.64,5.66,2,4
48626.0,0.8,good,e,si1,61.75,58.0,3933.02,5.48,5.52,1,2
48627.0,0.7,fair,e,si1,61.75,57.46,2000.0,5.76,5.74,0,2
48628.0,0.58,very good,f,vs1,61.5,60.0,2001.0,5.32,5.38,4,4
48629.0,0.77,very good,j,si2,61.2,56.0,2001.0,5.91,5.96,4,3
48630.0,0.77,very good,j,si2,61.3,58.0,2001.0,5.84,5.91,4,3
48631.0,0.3,fair,d,si2,64.6,54.0,536.0,4.29,4.25,0,3
48632.0,0.34,premium,j,vs2,62.3,60.0,536.0,4.49,4.46,3,5
48633.0,0.34,good,f,si2,63.9,56.0,536.0,4.43,4.4,1,3
48634.0,0.3,very good,g,si1,63.2,55.0,536.0,4.29,4.26,4,2
48635.0,0.3,good,d,si2,60.8,57.46,536.0,4.29,4.26,1,3
48636.0,0.37,very good,h,vs2,61.2,54.0,537.0,4.62,4.7,4,5
48637.0,0.37,ideal,i,vs2,61.5,56.0,537.0,4.6,4.63,2,5
48638.0,0.8,ideal,g,si1,61.1,57.46,537.0,5.73,4.55,2,2
48639.0,0.31,premium,i,si1,62.3,58.0,537.0,4.38,4.35,3,2
48640.0,0.31,premium,i,si1,60.1,59.0,537.0,4.41,4.38,3,2
48641.0,0.31,premium,i,si1,59.6,58.0,537.0,4.44,4.39,3,2
48642.0,0.31,premium,i,si1,62.8,60.0,537.0,4.31,4.29,3,2
48643.0,0.31,ideal,i,si1,62.5,56.0,537.0,4.35,4.29,2,2
48644.0,0.31,ideal,i,si1,62.2,56.0,537.0,4.37,4.34,2,2
48645.0,0.27,ideal,e,vs2,60.8,56.0,537.0,4.25,4.23,2,5
48646.0,0.31,premium,d,si1,61.75,59.0,537.0,4.49,4.44,3,2
48647.0,0.23,good,g,vvs2,63.8,56.0,537.0,3.94,3.9,1,7
48648.0,0.34,ideal,h,vs2,61.7,57.0,537.0,4.46,4.48,2,5
48649.0,0.34,premium,i,vs1,61.0,60.0,537.0,4.48,4.51,3,4
48650.0,0.34,good,h,vs2,63.7,57.0,537.0,4.42,4.44,1,5
48651.0,0.34,premium,h,vs2,61.1,58.0,537.0,4.47,4.5,3,5
48652.0,0.36,premium,g,si1,61.8,59.0,537.0,4.55,4.57,3,2
48653.0,0.36,premium,d,si2,61.2,59.0,537.0,4.56,4.59,3,3
48654.0,0.36,good,g,si1,63.3,57.46,537.0,5.73,4.53,1,2
48655.0,0.34,premium,h,vs2,61.7,60.0,537.0,4.47,4.51,3,5
48656.0,0.34,very good,h,vs2,62.4,60.0,537.0,4.41,4.44,4,5
48657.0,0.34,premium,i,vs1,59.5,59.0,537.0,4.55,4.59,3,4
48658.0,0.34,premium,h,vs2,60.2,60.0,537.0,4.51,4.56,3,5
48659.0,0.34,good,h,vs2,63.1,56.0,537.0,4.41,4.46,1,5
48660.0,0.34,good,h,vs2,63.2,55.0,537.0,4.46,4.5,1,5
48661.0,0.8,ideal,g,si2,63.4,57.0,2001.0,5.67,5.71,2,3
48662.0,0.73,very good,h,si1,62.2,57.0,2001.0,5.77,5.8,4,2
48663.0,0.55,ideal,e,vs1,61.2,57.0,2001.0,5.28,5.3,2,4
48664.0,0.55,ideal,e,vs1,62.0,56.0,2001.0,5.24,5.27,2,4
48665.0,0.53,ideal,g,vvs1,61.4,57.0,2001.0,5.18,5.21,2,6
48666.0,0.75,ideal,j,vs2,61.5,54.0,2001.0,5.87,5.9,2,5
48667.0,0.71,ideal,j,si1,60.7,61.0,2001.0,5.72,5.77,2,2
48668.0,0.57,premium,d,si1,62.6,56.0,2001.0,5.4,5.34,3,2
48669.0,0.61,ideal,f,vs2,62.4,55.0,2002.0,5.42,5.45,2,5
48670.0,0.71,fair,e,si2,61.75,63.0,2002.0,5.63,5.51,0,3
48671.0,0.74,premium,e,si2,62.2,57.0,2002.0,5.79,5.77,3,3
48672.0,0.5,very good,f,vvs2,61.9,56.0,2003.0,5.09,5.12,4,7
48673.0,0.5,very good,e,vvs2,60.9,59.0,2003.0,5.07,5.11,4,7
48674.0,0.74,very good,j,vs2,60.8,58.0,2003.0,5.79,5.85,4,5
48675.0,0.71,very good,i,si2,60.4,59.0,2003.0,5.76,5.79,4,3
48676.0,0.54,very good,d,vs1,62.1,59.0,2004.0,5.18,5.19,4,4
48677.0,0.56,ideal,g,vvs2,61.4,54.0,2004.0,5.33,5.35,2,7
48678.0,0.54,ideal,d,vs1,62.1,57.0,2004.0,5.19,5.22,2,4
48679.0,0.51,ideal,g,vvs1,62.6,57.0,2005.0,5.08,5.14,2,6
48680.0,0.51,very good,g,vvs1,60.1,56.0,2005.0,5.16,5.35,4,6
48681.0,0.51,ideal,g,vvs1,62.3,55.0,2005.0,5.1,5.14,2,6
48682.0,0.53,ideal,g,vvs1,60.8,56.0,2005.0,5.22,5.24,2,6
48683.0,0.53,ideal,g,vvs1,61.8,56.0,2005.0,5.18,5.2,2,6
48684.0,0.53,ideal,g,vvs1,61.2,55.0,2005.0,5.19,5.23,2,6
48685.0,0.7,premium,j,vs1,60.9,58.0,2005.0,5.73,5.66,3,4
48686.0,0.77,premium,j,vs1,62.2,61.0,2005.0,5.85,5.82,3,4
48687.0,0.77,fair,j,vs1,61.2,57.46,2005.0,5.92,5.83,0,4
48688.0,0.77,good,e,si2,64.1,56.0,2005.0,5.84,5.77,1,3
48689.0,0.71,ideal,h,si1,60.8,57.0,2006.0,5.77,5.81,2,2
48690.0,0.72,ideal,j,vs1,62.7,57.0,2006.0,5.71,5.74,2,4
48691.0,0.71,premium,h,si1,61.0,58.0,2006.0,5.73,5.77,3,2
48692.0,0.58,ideal,h,vvs1,61.6,56.0,2006.0,5.35,5.39,2,6
48693.0,0.76,very good,d,si2,59.1,63.0,2006.0,5.91,5.84,4,3
48694.0,0.67,very good,d,si1,60.2,60.0,2007.0,5.61,5.68,4,2
48695.0,0.71,good,i,vs1,64.2,57.0,2007.0,5.62,5.57,1,4
48696.0,0.54,ideal,g,vvs1,62.2,53.9,2007.0,5.22,5.25,2,6
48697.0,0.57,very good,e,vs1,59.1,57.0,2008.0,5.43,5.5,4,4
48698.0,0.71,very good,i,si1,62.9,59.0,2008.0,5.66,5.7,4,2
48699.0,0.5,good,e,vvs1,61.75,62.0,2008.0,5.16,5.23,1,6
48700.0,0.65,very good,g,vs2,63.2,57.0,2009.0,5.54,5.47,4,5
48701.0,0.54,premium,d,vs2,62.2,56.0,2009.0,5.27,5.21,3,5
48702.0,0.62,premium,g,vs2,61.75,60.0,3933.02,5.73,5.73,3,5
48703.0,0.56,very good,g,vvs2,61.4,57.0,2010.0,5.26,5.32,4,7
48704.0,0.56,very good,g,vvs2,61.6,56.0,2010.0,5.29,5.31,4,7
48705.0,0.6,very good,d,vs2,63.7,56.0,2010.0,5.34,5.36,4,5
48706.0,0.7,good,i,vs2,61.75,61.0,2010.0,5.9,5.93,1,5
48707.0,0.56,ideal,e,vs1,61.1,56.0,2010.0,5.29,5.34,2,4
48708.0,0.8,good,g,vs2,63.6,58.0,2010.0,5.57,5.59,1,5
48709.0,0.7,very good,g,si1,61.7,57.0,2010.0,5.65,5.8,4,2
48710.0,0.56,ideal,e,vs1,61.8,55.0,2010.0,5.28,5.33,2,4
48711.0,0.7,premium,g,si1,61.5,58.0,2010.0,5.69,5.76,3,2
48712.0,0.56,ideal,e,vs1,61.8,56.0,2010.0,5.28,5.33,2,4
48713.0,0.7,premium,h,vs2,61.7,59.0,2010.0,5.66,5.68,3,5
48714.0,0.8,ideal,g,vs2,62.5,56.0,3933.02,5.73,5.56,2,5
48715.0,0.52,ideal,d,vs1,61.0,56.0,2010.0,5.2,5.23,2,4
48716.0,0.77,premium,j,si1,61.8,59.0,2010.0,5.86,5.82,3,2
48717.0,0.77,very good,j,si1,63.3,57.0,2010.0,5.84,5.79,4,2
48718.0,0.7,ideal,f,si2,62.6,53.0,2011.0,5.72,5.69,2,3
48719.0,0.56,premium,d,vs2,61.5,58.0,2011.0,5.33,5.28,3,5
48720.0,0.63,fair,e,vs2,61.75,60.0,2011.0,5.41,5.31,0,5
48721.0,0.52,premium,g,vvs2,61.5,62.0,2012.0,5.17,5.14,3,7
48722.0,0.52,ideal,g,vvs2,60.8,57.0,2012.0,5.21,5.16,2,7
48723.0,0.52,ideal,g,vvs2,61.8,57.0,2012.0,5.19,5.14,2,7
48724.0,0.52,premium,g,vvs2,61.1,59.0,2012.0,5.2,5.15,3,7
48725.0,0.52,ideal,g,vvs2,62.4,55.0,2012.0,5.19,5.17,2,7
48726.0,0.52,ideal,g,vvs2,61.5,56.0,3933.02,5.73,5.18,2,7
26979.73,0.8,ideal,g,vvs2,61.75,56.0,3933.02,5.73,5.73,2,7
48728.0,0.52,ideal,g,vvs2,59.8,57.0,2012.0,5.26,5.24,2,7
48729.0,0.52,ideal,g,vvs2,62.1,56.0,2012.0,5.17,5.14,2,7
48730.0,0.52,ideal,g,vvs2,61.9,55.0,2012.0,5.16,5.14,2,7
48731.0,0.52,ideal,g,vvs2,61.7,56.0,2012.0,5.16,5.14,2,7
48732.0,0.52,premium,g,vvs2,61.2,59.0,2012.0,5.16,5.14,3,7
48733.0,0.52,ideal,g,vvs2,62.1,57.0,2012.0,5.17,5.13,2,7
48734.0,0.52,ideal,g,vvs2,62.3,55.0,2012.0,5.16,5.12,2,7
48735.0,0.52,premium,g,vvs2,61.8,59.0,2012.0,5.16,5.13,3,7
48736.0,0.78,ideal,i,vs2,62.0,56.0,2012.0,5.93,5.87,2,5
48737.0,0.8,ideal,g,si2,61.9,54.0,2012.0,5.73,5.73,2,3
48738.0,0.5,very good,f,vvs2,61.0,61.0,2013.0,5.09,5.11,4,7
48739.0,0.63,ideal,d,vs2,61.5,54.0,2013.0,5.54,5.58,2,5
48740.0,0.56,premium,g,vs1,59.9,60.0,2013.0,5.41,5.37,3,4
48741.0,0.72,very good,g,si2,62.1,59.0,2015.0,5.66,5.73,4,3
48742.0,0.53,ideal,g,vvs1,61.3,56.0,2015.0,5.22,5.26,2,6
48743.0,0.57,good,d,vs2,61.75,61.0,2015.0,5.42,5.45,1,5
48744.0,0.76,good,j,vs1,62.6,61.9,2015.0,5.7,5.75,1,4
48745.0,0.71,good,d,si2,61.75,63.0,2015.0,5.9,5.76,1,3
26979.73,0.8,ideal,g,si1,59.9,58.0,2016.0,5.8,5.68,2,2
48747.0,0.56,premium,f,si1,62.7,59.0,2016.0,5.27,5.22,3,2
48748.0,0.8,premium,j,si1,61.75,59.0,2016.0,6.12,6.04,3,2
48749.0,0.54,very good,d,vs1,63.0,54.0,2016.0,5.19,5.23,4,4
48750.0,0.55,ideal,g,vvs2,60.5,58.0,2016.0,5.3,5.34,2,7
26979.73,0.8,ideal,g,si1,61.75,57.46,2016.0,5.73,5.3,2,2
48752.0,0.56,ideal,f,vs1,61.9,55.0,2016.0,5.36,5.32,2,4
48753.0,0.5,ideal,f,si1,59.9,57.46,2016.0,5.14,5.17,2,2
48754.0,0.76,good,i,si1,64.1,59.0,2016.0,5.75,5.73,1,2
48755.0,0.7,good,g,si1,64.0,55.0,2016.0,5.62,5.59,1,2
48756.0,0.7,fair,g,si1,61.75,59.0,2016.0,5.65,5.56,0,2
48757.0,0.56,ideal,f,vs1,61.7,56.0,2016.0,5.32,5.28,2,4
48758.0,0.56,ideal,f,vs1,61.7,54.0,2016.0,5.32,5.28,2,4
48759.0,0.56,ideal,f,vs1,61.7,56.0,2016.0,5.33,5.3,2,4
48760.0,0.5,premium,f,vvs2,60.9,58.0,2016.0,5.13,5.09,3,7
48761.0,0.5,ideal,f,vvs2,62.0,56.0,2016.0,5.08,5.05,2,7
48762.0,0.56,premium,f,vs1,61.75,60.0,2016.0,5.41,5.38,3,4
48763.0,0.6,premium,e,si1,59.6,59.0,2016.0,5.52,5.48,3,2
48764.0,0.66,good,f,si1,60.4,60.1,2017.0,5.59,5.65,1,2
48765.0,0.8,ideal,i,si1,59.2,57.0,3933.02,6.58,6.44,2,2
48766.0,0.7,very good,h,si1,59.2,59.0,2018.0,5.79,5.86,4,2
48767.0,0.5,ideal,f,vvs1,62.0,58.0,2018.0,5.06,5.07,2,6
48768.0,0.55,ideal,d,si1,60.9,56.0,2018.0,5.31,5.34,2,2
48769.0,0.59,ideal,g,vs1,62.1,55.0,2018.0,5.4,5.35,2,4
48770.0,0.6,ideal,d,vs2,60.4,57.0,2019.0,5.49,5.53,2,5
48771.0,0.53,ideal,e,vs1,61.6,55.6,2019.0,5.19,5.24,2,4
48772.0,0.57,premium,d,vs2,60.8,59.0,2019.0,5.38,5.34,3,5
48773.0,0.72,premium,e,si2,61.6,59.0,2019.0,5.83,5.68,3,3
48774.0,0.7,very good,f,si2,61.75,57.0,2020.0,5.85,5.89,4,3
48775.0,0.7,premium,h,si1,62.3,58.0,2020.0,5.63,5.57,3,2
48776.0,0.8,good,g,si2,61.75,61.0,2020.0,5.73,5.8,1,3
48777.0,0.55,ideal,d,vs1,61.5,56.0,2020.0,5.28,5.26,2,4
48778.0,0.51,good,e,vvs1,61.75,57.46,2020.0,5.32,5.24,1,6
48779.0,0.7,premium,h,si1,62.2,59.0,2020.0,5.7,5.65,3,2
48780.0,0.7,premium,h,si1,62.7,59.0,2020.0,5.68,5.63,3,2
48781.0,0.51,premium,e,vs1,61.75,58.0,2020.0,5.33,5.29,3,4
48782.0,0.8,very good,g,vvs2,61.75,57.46,3933.02,5.73,5.42,4,7
48783.0,0.52,very good,e,vs1,61.8,60.0,2021.0,5.14,5.18,4,4
48784.0,0.59,very good,e,vs1,60.0,56.0,2021.0,5.46,5.5,4,4
48785.0,0.7,very good,i,si1,61.1,56.0,2021.0,5.74,5.75,4,2
48786.0,0.53,ideal,d,si1,60.4,57.0,2021.0,5.28,5.31,2,2
48787.0,0.53,ideal,d,si1,61.5,55.0,2021.0,5.19,5.22,2,2
48788.0,0.62,very good,d,vs2,59.0,59.0,2022.0,5.59,5.66,4,5
48789.0,0.55,ideal,g,vvs2,61.9,56.0,2022.0,5.23,5.27,2,7
48790.0,0.55,ideal,g,vvs2,62.0,57.0,2022.0,5.22,5.26,2,7
48791.0,0.55,ideal,g,vvs2,62.5,56.0,2022.0,5.22,5.25,2,7
48792.0,0.72,premium,g,si2,62.8,61.0,2022.0,5.68,5.59,3,3
48793.0,0.8,premium,j,si2,60.2,59.0,2022.0,6.07,5.95,3,3
48794.0,0.83,premium,j,si1,59.3,59.0,2022.0,6.17,6.1,3,2
48795.0,0.78,premium,j,si2,60.6,58.0,2022.0,5.94,5.91,3,3
48796.0,0.73,good,f,si2,63.4,55.0,2023.0,5.71,5.75,1,3
48797.0,0.7,premium,f,si1,60.8,59.0,2023.0,5.73,5.71,3,2
48798.0,0.71,ideal,g,si2,62.2,56.0,2023.0,5.7,5.74,2,3
48799.0,0.71,ideal,h,si2,61.8,55.0,2024.0,5.75,5.7,2,3
48800.0,0.59,ideal,g,vvs2,61.0,57.0,2024.0,5.41,5.44,2,7
48801.0,0.7,very good,i,vs2,60.7,59.0,2025.0,5.75,5.79,4,5
48802.0,0.61,very good,e,vs1,59.6,63.0,2025.0,5.44,5.57,4,4
48803.0,0.55,ideal,g,vs1,62.2,54.3,2025.0,5.24,5.27,2,4
48804.0,0.51,ideal,f,vvs2,61.4,56.0,2025.0,5.16,5.17,2,7
48805.0,0.5,ideal,f,vvs2,62.2,54.0,2025.0,5.07,5.12,2,7
48806.0,0.5,ideal,f,vvs2,62.0,53.6,2025.0,5.09,5.13,2,7
48807.0,0.75,ideal,j,vs2,62.3,57.0,2025.0,5.84,5.81,2,5
48808.0,0.5,ideal,d,vs1,61.6,57.0,2025.0,5.13,5.09,2,4
48809.0,0.56,ideal,d,vs1,60.4,56.0,2026.0,5.36,5.33,2,4
48810.0,0.72,very good,i,si1,59.8,58.0,2026.0,5.84,5.87,4,2
48811.0,0.76,ideal,j,vs2,61.8,54.0,2026.0,5.87,5.91,2,5
48812.0,0.76,ideal,j,vs2,61.7,56.0,2026.0,5.85,5.88,2,5
26979.73,0.55,ideal,f,si1,61.75,57.46,2026.0,5.73,5.3,2,2
48814.0,0.7,good,e,si2,59.9,57.0,2026.0,5.75,5.8,1,3
48815.0,0.56,ideal,d,vs1,61.7,56.0,2026.0,5.33,5.3,2,4
48816.0,0.56,very good,e,vs1,62.0,58.9,2027.0,5.25,5.29,4,4
48817.0,0.51,ideal,g,vvs1,61.4,55.0,2027.0,5.15,5.18,2,6
48818.0,0.51,premium,g,vvs1,62.4,58.0,2027.0,5.13,5.09,3,6
48819.0,0.51,good,g,vvs1,63.9,57.0,2027.0,5.08,5.06,1,6
48820.0,0.51,premium,g,vvs1,60.2,58.0,2027.0,5.24,5.2,3,6
48821.0,0.72,very good,j,vs2,62.2,58.0,2028.0,5.68,5.73,4,5
48822.0,0.7,very good,i,si1,61.4,57.0,2028.0,5.72,5.75,4,2
48823.0,0.55,ideal,g,vvs2,61.4,56.0,2028.0,5.27,5.28,2,7
48824.0,0.7,good,e,si2,62.9,56.0,2028.0,5.63,5.66,1,3
48825.0,0.71,good,i,vs2,64.2,58.0,2028.0,5.52,5.57,1,5
48826.0,0.7,good,i,si1,61.75,61.0,2028.0,5.8,5.84,1,2
48827.0,0.71,very good,i,si1,60.4,63.0,2028.0,5.8,5.73,4,2
48828.0,0.71,premium,h,si2,62.4,56.0,2028.0,5.7,5.64,3,3
48829.0,0.71,good,g,vs2,63.5,59.0,2029.0,5.63,5.67,1,5
48830.0,0.52,ideal,g,vvs1,62.0,55.0,2029.0,5.15,5.18,2,6
48831.0,0.7,good,h,si1,63.3,60.0,2029.0,5.57,5.65,1,2
48832.0,0.61,ideal,d,si1,62.0,55.0,2029.0,5.47,5.44,2,2
48833.0,0.53,ideal,f,vvs2,62.7,56.0,2030.0,5.16,6.2,2,7
48834.0,0.72,premium,f,si1,59.3,60.0,2030.0,5.91,5.86,3,2
48835.0,0.54,ideal,g,vvs1,62.0,57.0,2030.0,5.25,5.21,2,6
26979.73,0.57,ideal,g,vs1,61.6,56.9,2030.0,5.29,5.36,2,4
48837.0,0.55,premium,e,vs2,62.3,60.0,2030.0,5.26,5.18,3,5
48838.0,0.55,ideal,d,vs2,61.75,57.0,3933.02,5.31,5.27,2,5
48839.0,0.55,premium,d,vs2,61.3,60.0,2030.0,5.29,5.28,3,5
48840.0,0.55,ideal,d,vs2,61.5,56.0,2030.0,5.28,5.25,2,5
48841.0,0.55,ideal,d,vs2,61.8,54.0,2030.0,5.29,5.26,2,5
48842.0,0.55,ideal,d,vs2,62.3,55.0,2030.0,5.29,5.24,2,5
48843.0,0.55,ideal,e,vs2,62.5,56.0,2030.0,5.26,5.23,2,5
48844.0,0.55,premium,e,vs2,61.1,58.0,2030.0,5.3,5.28,3,5
48845.0,0.73,very good,j,si1,60.1,62.0,2031.0,5.85,5.9,4,2
48846.0,0.53,ideal,h,vs2,61.4,56.0,2031.0,5.2,5.23,2,5
48847.0,0.71,ideal,g,si2,61.8,56.0,2031.0,5.7,5.72,2,3
48848.0,0.81,fair,f,si2,61.75,57.0,2031.0,5.8,5.75,0,3
48849.0,0.63,very good,f,vs2,63.0,56.2,2032.0,5.38,5.48,4,5
48850.0,0.73,fair,g,si1,61.75,56.0,2032.0,5.68,5.62,0,2
48851.0,0.56,ideal,e,vs1,61.3,55.0,2032.0,5.32,5.29,2,4
48852.0,0.56,premium,e,vs1,62.6,58.0,2032.0,5.28,5.23,3,4
48853.0,0.7,good,e,si2,63.6,57.46,2032.0,5.67,5.55,1,3
48854.0,0.82,good,j,si1,61.75,62.0,2033.0,6.2,6.25,1,2
48855.0,0.82,good,j,si1,61.75,59.0,2033.0,6.19,6.25,1,2
48856.0,0.5,ideal,d,vs1,62.3,54.3,2033.0,5.05,5.12,2,4
48857.0,0.5,ideal,d,vs1,62.4,53.7,2033.0,5.08,5.12,2,4
48858.0,0.5,ideal,d,vs1,62.2,54.4,2033.0,5.07,5.11,2,4
48859.0,0.7,very good,i,vs2,64.2,55.0,2034.0,5.57,5.61,4,5
48860.0,0.59,very good,f,vs1,61.7,59.0,2034.0,5.35,5.38,4,4
48861.0,0.7,good,i,si1,64.3,57.0,2034.0,5.59,5.63,1,2
48862.0,0.7,good,i,si1,63.6,61.0,2034.0,5.59,5.63,1,2
48863.0,0.7,very good,h,si2,59.9,57.0,2034.0,5.74,5.77,4,3
48864.0,0.7,good,i,si1,63.8,57.0,2034.0,5.63,5.66,1,2
48865.0,0.7,very good,h,si2,62.8,59.0,2034.0,5.62,5.65,4,3
48866.0,0.71,ideal,j,vs1,61.9,55.0,2034.0,5.75,5.69,2,4
48867.0,0.5,ideal,e,vs1,61.1,58.0,2034.0,5.12,5.08,2,4
48868.0,0.8,ideal,g,si1,62.9,57.46,2035.0,5.11,5.13,2,2
48869.0,0.78,very good,j,si1,59.4,62.0,2035.0,6.01,6.05,4,2
48870.0,0.78,good,j,si1,61.75,62.0,2035.0,6.01,6.05,1,2
48871.0,0.7,fair,f,si2,61.75,58.0,2035.0,5.46,5.59,0,3
48872.0,0.51,premium,g,vvs2,60.9,61.0,2035.0,5.17,5.11,3,7
48873.0,1.0,fair,i,i1,64.5,58.0,2035.0,6.33,6.1,0,0
48874.0,0.61,very good,e,vs2,60.0,57.0,2036.0,5.52,5.55,4,5
48875.0,0.71,very good,f,si2,60.9,56.0,2036.0,5.8,5.83,4,3
48876.0,0.71,very good,f,si2,63.3,56.0,2036.0,5.68,5.73,4,3
48877.0,0.58,premium,f,vs2,61.9,57.0,2036.0,5.47,5.36,3,5
48878.0,0.76,very good,j,vs1,59.3,63.0,2036.0,6.12,5.93,4,4
48879.0,1.01,fair,e,i1,64.5,54.0,2036.0,6.31,6.22,0,0
48880.0,0.56,very good,e,vs1,61.9,57.0,2037.0,5.29,5.31,4,4
48881.0,0.7,premium,e,si2,61.8,58.0,2037.0,5.73,5.7,3,3
48882.0,0.6,premium,d,vs2,62.8,59.0,2037.0,5.39,5.35,3,5
48883.0,0.73,premium,j,vs1,60.2,58.0,2037.0,5.87,5.82,3,4
